"filename", "language", "JSON", "JavaScript", "vue", "CSS", "SCSS", "JSON with Comments", "Markdown", "XML", "TypeScript", "comment", "blank", "total"
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fab/components/uni-fab/uni-fab.vue", "vue", 0, 0, 453, 0, 0, 0, 0, 0, 0, 2, 37, 492
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fab/package.json", "JSON", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fab/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 9
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fav/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 20
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fav/components/uni-fav/i18n/en.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fav/components/uni-fav/i18n/index.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fav/components/uni-fav/i18n/zh-Hans.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fav/components/uni-fav/i18n/zh-Hant.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fav/components/uni-fav/uni-fav.vue", "vue", 0, 0, 148, 0, 0, 0, 0, 0, 0, 4, 10, 162
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fav/package.json", "JSON", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 90
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-fav/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4, 10
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-file-picker/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 1, 68
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-file-picker/components/uni-file-picker/choose-and-upload-file.js", "JavaScript", 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 16, 225
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-file-picker/components/uni-file-picker/uni-file-picker.vue", "vue", 0, 0, 640, 0, 0, 0, 0, 0, 0, 0, 28, 668
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-file-picker/components/uni-file-picker/upload-file.vue", "vue", 0, 0, 293, 0, 0, 0, 0, 0, 0, 6, 27, 326
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-file-picker/components/uni-file-picker/upload-image.vue", "vue", 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 17, 293
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-file-picker/components/uni-file-picker/utils.js", "JavaScript", 0, 85, 0, 0, 0, 0, 0, 0, 0, 19, 6, 110
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-file-picker/package.json", "JSON", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-file-picker/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 11
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-forms/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 1, 93
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-forms/components/uni-forms-item/uni-forms-item.vue", "vue", 0, 0, 578, 0, 0, 0, 0, 0, 0, 4, 46, 628
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-forms/components/uni-forms/uni-forms.vue", "vue", 0, 0, 375, 0, 0, 0, 0, 0, 0, 0, 23, 398
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-forms/components/uni-forms/utils.js", "JavaScript", 0, 162, 0, 0, 0, 0, 0, 0, 0, 111, 21, 294
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-forms/components/uni-forms/validate.js", "JavaScript", 0, 421, 0, 0, 0, 0, 0, 0, 0, 1, 65, 487
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-forms/package.json", "JSON", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 89
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-forms/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 11, 23
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-goods-nav/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 2, 19
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-goods-nav/components/uni-goods-nav/i18n/en.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-goods-nav/components/uni-goods-nav/i18n/index.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-goods-nav/components/uni-goods-nav/i18n/zh-Hans.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-goods-nav/components/uni-goods-nav/i18n/zh-Hant.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-goods-nav/components/uni-goods-nav/uni-goods-nav.vue", "vue", 0, 0, 210, 0, 0, 0, 0, 0, 0, 2, 18, 230
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-goods-nav/package.json", "JSON", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 89
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-goods-nav/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4, 10
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-grid/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-grid/components/uni-grid-item/uni-grid-item.vue", "vue", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 7, 128
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-grid/components/uni-grid/uni-grid.vue", "vue", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 6, 143
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-grid/package.json", "JSON", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-grid/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 11
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-group/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-group/components/uni-group/uni-group.vue", "vue", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 9, 135
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-group/package.json", "JSON", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-group/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 9
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-icons/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 1, 23
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-icons/components/uni-icons/icons.js", "JavaScript", 0, 1169, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1170
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-icons/components/uni-icons/uni-icons.vue", "vue", 0, 0, 87, 0, 0, 0, 0, 0, 0, 4, 6, 97
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-icons/components/uni-icons/uniicons.css", "CSS", 0, 0, 0, 498, 0, 0, 0, 0, 0, 0, 166, 664
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-icons/package.json", "JSON", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-icons/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 9
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-indexed-list/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 2, 18
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-indexed-list/components/uni-indexed-list/uni-indexed-list-item.vue", "vue", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 11, 145
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-indexed-list/components/uni-indexed-list/uni-indexed-list.vue", "vue", 0, 0, 343, 0, 0, 0, 0, 0, 0, 8, 17, 368
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-indexed-list/package.json", "JSON", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 90
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-indexed-list/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 12
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-link/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 2, 18
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-link/components/uni-link/uni-link.vue", "vue", 0, 0, 121, 0, 0, 0, 0, 0, 0, 4, 4, 129
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-link/package.json", "JSON", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-link/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 11
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 1, 47
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/components/uni-list-ad/uni-list-ad.vue", "vue", 0, 0, 94, 0, 0, 0, 0, 0, 0, 4, 10, 108
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/components/uni-list-chat/uni-list-chat.scss", "SCSS", 0, 0, 0, 0, 25, 0, 0, 0, 0, 23, 11, 59
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/components/uni-list-chat/uni-list-chat.vue", "vue", 0, 0, 545, 0, 0, 0, 0, 0, 0, 9, 40, 594
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/components/uni-list-item/uni-list-item.vue", "vue", 0, 0, 504, 0, 0, 0, 0, 0, 0, 4, 26, 534
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/components/uni-list/uni-list.vue", "vue", 0, 0, 112, 0, 0, 0, 0, 0, 0, 4, 8, 124
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/components/uni-list/uni-refresh.vue", "vue", 0, 0, 59, 0, 0, 0, 0, 0, 0, 4, 3, 66
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/components/uni-list/uni-refresh.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 15, 88
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/package.json", "JSON", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-list/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 245, 0, 0, 10, 91, 346
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-load-more/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 20
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-load-more/components/uni-load-more/i18n/en.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-load-more/components/uni-load-more/i18n/index.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-load-more/components/uni-load-more/i18n/zh-Hans.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-load-more/components/uni-load-more/i18n/zh-Hant.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-load-more/components/uni-load-more/uni-load-more.vue", "vue", 0, 0, 339, 0, 0, 0, 0, 0, 0, 8, 53, 400
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-load-more/package.json", "JSON", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-load-more/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 9, 15
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-nav-bar/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 4, 52
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-nav-bar/components/uni-nav-bar/uni-nav-bar.vue", "vue", 0, 0, 334, 0, 0, 0, 0, 0, 0, 2, 24, 360
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-nav-bar/components/uni-nav-bar/uni-status-bar.vue", "vue", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-nav-bar/package.json", "JSON", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-nav-bar/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 16
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-notice-bar/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 2, 19
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-notice-bar/components/uni-notice-bar/uni-notice-bar.vue", "vue", 0, 0, 407, 0, 0, 0, 0, 0, 0, 0, 20, 427
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-notice-bar/package.json", "JSON", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 88
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-notice-bar/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 8, 14
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-number-box/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 2, 30
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-number-box/components/uni-number-box/uni-number-box.vue", "vue", 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 13, 222
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-number-box/package.json", "JSON", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-number-box/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 8, 14
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 2, 28
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/components/uni-pagination/i18n/en.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/components/uni-pagination/i18n/es.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/components/uni-pagination/i18n/fr.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/components/uni-pagination/i18n/index.js", "JavaScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/components/uni-pagination/i18n/zh-Hans.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/components/uni-pagination/i18n/zh-Hant.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/components/uni-pagination/uni-pagination.vue", "vue", 0, 0, 432, 0, 0, 0, 0, 0, 0, 6, 28, 466
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/package.json", "JSON", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-pagination/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 12
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 1, 69
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup-dialog/keypress.js", "JavaScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 3, 1, 46
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup-dialog/uni-popup-dialog.vue", "vue", 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 20, 276
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup-message/uni-popup-message.vue", "vue", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 14, 144
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup-share/uni-popup-share.vue", "vue", 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 12, 188
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup/i18n/en.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup/i18n/index.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup/i18n/zh-Hans.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup/i18n/zh-Hant.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup/keypress.js", "JavaScript", 0, 39, 0, 0, 0, 0, 0, 0, 0, 6, 1, 46
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup/popup.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 3, 3, 27
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/components/uni-popup/uni-popup.vue", "vue", 0, 0, 460, 0, 0, 0, 0, 0, 0, 2, 12, 474
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/package.json", "JSON", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 88
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-popup/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 11, 18
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-rate/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 3, 26
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-rate/components/uni-rate/uni-rate.vue", "vue", 0, 0, 344, 0, 0, 0, 0, 0, 0, 4, 14, 362
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-rate/package.json", "JSON", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 89
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-rate/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 5, 12
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-row/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 11
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-row/components/uni-col/uni-col.vue", "vue", 0, 0, 285, 0, 0, 0, 0, 0, 0, 6, 27, 318
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-row/components/uni-row/uni-row.vue", "vue", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 30, 191
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-row/package.json", "JSON", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-row/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4, 10
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/index.scss", "SCSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/package.json", "JSON", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/styles/index.scss", "SCSS", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/styles/setting/_border.scss", "SCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/styles/setting/_color.scss", "SCSS", 0, 0, 0, 0, 49, 0, 0, 0, 0, 16, 2, 67
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/styles/setting/_radius.scss", "SCSS", 0, 0, 0, 0, 52, 0, 0, 0, 0, 1, 3, 56
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/styles/setting/_space.scss", "SCSS", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 2, 56
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/styles/setting/_styles.scss", "SCSS", 0, 0, 0, 0, 149, 0, 0, 0, 0, 3, 16, 168
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/styles/setting/_text.scss", "SCSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 2, 25
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/styles/setting/_variables.scss", "SCSS", 0, 0, 0, 0, 103, 0, 0, 0, 0, 29, 15, 147
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/styles/tools/functions.scss", "SCSS", 0, 0, 0, 0, 17, 0, 0, 0, 0, 1, 2, 20
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/theme.scss", "SCSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 11, 2, 32
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-scss/variables.scss", "SCSS", 0, 0, 0, 0, 37, 0, 0, 0, 0, 13, 13, 63
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-search-bar/changelog.md", "Markdown", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 3, 36
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-search-bar/components/uni-search-bar/i18n/en.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-search-bar/components/uni-search-bar/i18n/index.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/xiaohongli/Documents/公司/code/awesome-recruit-portal/uni_modules/uni-search-bar/components/uni-search-bar/i18n/zh-Hans.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
